,cluster_no,sentences
5754,72,resurrection was released fall utilizes wizkids switchclix dials
5755,73,the act apply houses erected course erection april date later reconstructed two separate self contained flats tenements
5756,73,they reported gradual decontrol inaugurated act worked satisfactorily regard medium sized houses slowly largest quickly smallest
5757,73,in conjunction continuous improvement fischer tropsch process catalyst significant developments also made mining technology
5758,73,process creation overhead reduced significant improvements dll address resolving schemes
5759,73,windows vista first client version windows ship net framework
5760,73,besides high tree shrub rock densities brush mice appear prefer locations low grass cover ref
5761,73,by mid th century thriving trade sent butter cork market round trip horse drawn cart skibbereen could take eight days
5762,73,between mid annual world catch five principal market species tunas rose thousand tons million tons taken hook line
5763,73,the right field bullpens fenway park built part williams left handed swing sometimes called williamsburg
5764,73,at time hornsey competition majority london town halls built thus far fell three main categories
5765,73,lancers released may first expansion introduced cavalry figures double base size regular figures unique rules regarding use
5766,73,the original north devon line signalled using disc crossbar signals
5767,73,the line barnstaple torrington daily trains calling intermediate stations way sundays
5768,73,in addition earlier real estate dealings white began contracting supply materials construction ref
5769,74,gist introduced diagnostic term ref
5770,74,if cd stain negative suspicion remains tumor gist newer antibody dog discovered on gist used
5771,74,wrong planet sometimes referred url wrongplanet
5772,74,in canadian police received tip pickton freezer filled human flesh farm
5773,74,brush mice promiscuous mating system ref
